Institution Name,State,Year,Revenue
University of Missouri-Kansas City,Missouri,2011,364218466
University of Missouri-Kansas City,Missouri,2010,357771830
University of Missouri-Kansas City,Missouri,2009,308020538
University of Missouri-Kansas City,Missouri,2008,300664403
University of Missouri-Kansas City,Missouri,2007,325015698
University of Missouri-Kansas City,Missouri,2006,314025732
University of Missouri-Kansas City,Missouri,2005,307191503
University of Missouri-Kansas City,Missouri,2004,293175166
University of Missouri-Kansas City,Missouri,2003,273855267
University of Missouri-Kansas City,Missouri,2002,208175938
University of Missouri-St Louis,Missouri,2022,249286801
University of Missouri-St Louis,Missouri,2021,263570745
University of Missouri-St Louis,Missouri,2020,213311934
University of Missouri-St Louis,Missouri,2019,230670330
University of Missouri-St Louis,Missouri,2018,238378668
University of Missouri-St Louis,Missouri,2017,233195542
University of Missouri-St Louis,Missouri,2016,225688852
University of Missouri-St Louis,Missouri,2015,213291750
University of Missouri-St Louis,Missouri,2014,222152689
University of Missouri-St Louis,Missouri,2013,223294109
University of Missouri-St Louis,Missouri,2012,213885388
University of Missouri-St Louis,Missouri,2011,226416543
University of Missouri-St Louis,Missouri,2010,221701200
University of Missouri-St Louis,Missouri,2009,206690033
University of Missouri-St Louis,Missouri,2008,206710991
University of Missouri-St Louis,Missouri,2007,203190665
University of Missouri-St Louis,Missouri,2006,187309490
University of Missouri-St Louis,Missouri,2005,175267682
University of Missouri-St Louis,Missouri,2004,166810053
University of Missouri-St Louis,Missouri,2003,163279407
University of Missouri-St Louis,Missouri,2002,148770892
University of Montevallo,Alabama,2022,80705331
University of Montevallo,Alabama,2021,80605875
University of Montevallo,Alabama,2020,78539349
University of Montevallo,Alabama,2019,68195324
University of Montevallo,Alabama,2018,64240659
University of Montevallo,Alabama,2017,63371265
University of Montevallo,Alabama,2016,66666410
University of Montevallo,Alabama,2015,63082535
University of Montevallo,Alabama,2014,59264985
University of Montevallo,Alabama,2013,58328178
University of Montevallo,Alabama,2012,58858215
University of Montevallo,Alabama,2011,54474013
University of Montevallo,Alabama,2010,52741882
University of Montevallo,Alabama,2009,53058914
University of Montevallo,Alabama,2008,56006669
University of Montevallo,Alabama,2007,48798580
University of Montevallo,Alabama,2006,45024508
University of Montevallo,Alabama,2005,40564810
University of Montevallo,Alabama,2004,37919344
University of Montevallo,Alabama,2003,34979898
University of Montevallo,Alabama,2002,43717204
University of Nebraska at Kearney,Nebraska,2022,139769544
University of Nebraska at Kearney,Nebraska,2021,124411587
University of Nebraska at Kearney,Nebraska,2020,116000049
University of Nebraska at Kearney,Nebraska,2019,131426241
University of Nebraska at Kearney,Nebraska,2018,114006328
University of Nebraska at Kearney,Nebraska,2017,115355257
University of Nebraska at Kearney,Nebraska,2016,112525419
University of Nebraska at Kearney,Nebraska,2015,124382096
University of Nebraska at Kearney,Nebraska,2014,108889403
University of Nebraska at Kearney,Nebraska,2013,105593892
University of Nebraska at Kearney,Nebraska,2012,103580210
University of Nebraska at Kearney,Nebraska,2011,98024860
University of Nebraska at Kearney,Nebraska,2010,94317451
University of Nebraska at Kearney,Nebraska,2009,113690774
University of Nebraska at Kearney,Nebraska,2008,92877736
University of Nebraska at Kearney,Nebraska,2007,83488585
University of Nebraska at Kearney,Nebraska,2006,83635180
University of Nebraska at Kearney,Nebraska,2005,79138098
University of Nebraska at Kearney,Nebraska,2004,71901498
University of Nebraska at Kearney,Nebraska,2003,69134645
University of Nebraska at Kearney,Nebraska,2002,71373037
University of Nebraska at Omaha,Nebraska,2022,321278310
University of Nebraska at Omaha,Nebraska,2021,308768029
University of Nebraska at Omaha,Nebraska,2020,288356021
University of Nebraska at Omaha,Nebraska,2019,285228671
University of Nebraska at Omaha,Nebraska,2018,277731793
University of Nebraska at Omaha,Nebraska,2017,271684540
University of Nebraska at Omaha,Nebraska,2016,263209894
University of Nebraska at Omaha,Nebraska,2015,299206372
University of Nebraska at Omaha,Nebraska,2014,260740658
University of Nebraska at Omaha,Nebraska,2013,241154248
University of Nebraska at Omaha,Nebraska,2012,223434918
University of Nebraska at Omaha,Nebraska,2011,225255756
University of Nebraska at Omaha,Nebraska,2010,229816991
University of Nebraska at Omaha,Nebraska,2009,201663359
University of Nebraska at Omaha,Nebraska,2008,190732012
University of Nebraska at Omaha,Nebraska,2007,168103591
University of Nebraska at Omaha,Nebraska,2006,160275718
University of Nebraska at Omaha,Nebraska,2005,148998802
University of Nebraska at Omaha,Nebraska,2004,142565113
University of Nebraska at Omaha,Nebraska,2003,139763124
University of Nebraska at Omaha,Nebraska,2002,139074694
University of Nebraska Medical Center,Nebraska,2022,696104818
University of Nebraska Medical Center,Nebraska,2021,785106472
University of Nebraska Medical Center,Nebraska,2020,738428564
University of Nebraska Medical Center,Nebraska,2019,740704288
University of Nebraska Medical Center,Nebraska,2018,648302665
University of Nebraska Medical Center,Nebraska,2017,682015169
University of Nebraska Medical Center,Nebraska,2016,702718914
University of Nebraska Medical Center,Nebraska,2015,657420015
University of Nebraska Medical Center,Nebraska,2014,577062873
University of Nebraska Medical Center,Nebraska,2013,580542688
University of Nebraska Medical Center,Nebraska,2012,505057936
University of Nebraska Medical Center,Nebraska,2011,531283417
University of Nebraska Medical Center,Nebraska,2010,503601292
University of Nebraska Medical Center,Nebraska,2009,444859086
University of Nebraska Medical Center,Nebraska,2008,484985792
University of Nebraska Medical Center,Nebraska,2007,411819800
University of Nebraska Medical Center,Nebraska,2006,397094039
University of Nebraska Medical Center,Nebraska,2005,359270588
University of Nebraska Medical Center,Nebraska,2004,436235812
University of Nebraska Medical Center,Nebraska,2003,435072148
University of Nebraska Medical Center,Nebraska,2002,354929810
University of Nebraska-Lincoln,Nebraska,2022,1219963651
University of Nebraska-Lincoln,Nebraska,2021,1174924340
University of Nebraska-Lincoln,Nebraska,2020,1109019525
University of Nebraska-Lincoln,Nebraska,2019,1106046109
University of Nebraska-Lincoln,Nebraska,2018,1126308106
University of Nebraska-Lincoln,Nebraska,2017,1135143851
University of Nebraska-Lincoln,Nebraska,2016,1087910406
University of Nebraska-Lincoln,Nebraska,2015,1084103910
University of Nebraska-Lincoln,Nebraska,2014,1037270476
University of Nebraska-Lincoln,Nebraska,2013,1014273263
University of Nebraska-Lincoln,Nebraska,2012,947092851
University of Nebraska-Lincoln,Nebraska,2011,953600868
University of Nebraska-Lincoln,Nebraska,2010,921655780
University of Nebraska-Lincoln,Nebraska,2009,799800212
University of Nebraska-Lincoln,Nebraska,2008,819853335
University of Nebraska-Lincoln,Nebraska,2007,780745593
University of Nebraska-Lincoln,Nebraska,2006,730712176
University of Nebraska-Lincoln,Nebraska,2005,663326654
University of Nebraska-Lincoln,Nebraska,2004,632082959
University of Nebraska-Lincoln,Nebraska,2003,604340606
University of Nebraska-Lincoln,Nebraska,2002,581623690
University of Nevada-Las Vegas,Nevada,2022,884276000
University of Nevada-Las Vegas,Nevada,2021,833737000
University of Nevada-Las Vegas,Nevada,2020,795132000
University of Nevada-Las Vegas,Nevada,2019,771584000
University of Nevada-Las Vegas,Nevada,2018,809801000
University of Nevada-Las Vegas,Nevada,2017,661981000
University of Nevada-Las Vegas,Nevada,2016,619848000
University of Nevada-Las Vegas,Nevada,2015,605416000
University of Nevada-Las Vegas,Nevada,2014,573073000
University of Nevada-Las Vegas,Nevada,2013,523725000
University of Nevada-Las Vegas,Nevada,2012,509984000
University of Nevada-Las Vegas,Nevada,2011,545659000
University of Nevada-Las Vegas,Nevada,2010,550286000
University of Nevada-Las Vegas,Nevada,2009,517763000
University of Nevada-Las Vegas,Nevada,2008,610603000
University of Nevada-Las Vegas,Nevada,2007,546076000
University of Nevada-Las Vegas,Nevada,2006,552424000
University of Nevada-Las Vegas,Nevada,2005,427799000
University of Nevada-Las Vegas,Nevada,2004,432696000
University of Nevada-Las Vegas,Nevada,2003,335228000
University of Nevada-Las Vegas,Nevada,2002,332010000
University of Nevada-Reno,Nevada,2022,779336622
University of Nevada-Reno,Nevada,2021,759554360
University of Nevada-Reno,Nevada,2020,743545490
University of Nevada-Reno,Nevada,2019,677701524
University of Nevada-Reno,Nevada,2018,668284432
University of Nevada-Reno,Nevada,2017,665804419
University of Nevada-Reno,Nevada,2016,635778035
University of Nevada-Reno,Nevada,2015,585176579
University of Nevada-Reno,Nevada,2014,596058537
University of Nevada-Reno,Nevada,2013,569811044
University of Nevada-Reno,Nevada,2012,481079422
University of Nevada-Reno,Nevada,2011,547675788
University of Nevada-Reno,Nevada,2010,573486705
University of Nevada-Reno,Nevada,2009,499193908
University of Nevada-Reno,Nevada,2008,616292592
University of Nevada-Reno,Nevada,2007,513806274
University of Nevada-Reno,Nevada,2006,546112583
University of Nevada-Reno,Nevada,2005,456582860
University of Nevada-Reno,Nevada,2004,449963715
University of Nevada-Reno,Nevada,2003,363415214
University of Nevada-Reno,Nevada,2002,372450098
University of New Hampshire College of Professional Studies Online,New Hampshire,2022,19474461
University of New Hampshire College of Professional Studies Online,New Hampshire,2021,22235790
University of New Hampshire College of Professional Studies Online,New Hampshire,2020,19969089
University of New Hampshire College of Professional Studies Online,New Hampshire,2019,20134574
University of New Hampshire College of Professional Studies Online,New Hampshire,2018,19501957
University of New Hampshire College of Professional Studies Online,New Hampshire,2017,20934148
University of New Hampshire College of Professional Studies Online,New Hampshire,2016,21061657
University of New Hampshire College of Professional Studies Online,New Hampshire,2015,20755549
University of New Hampshire College of Professional Studies Online,New Hampshire,2014,20277366
University of New Hampshire College of Professional Studies Online,New Hampshire,2013,17129211
University of New Hampshire College of Professional Studies Online,New Hampshire,2012,15319780
University of New Hampshire College of Professional Studies Online,New Hampshire,2011,15102494
University of New Hampshire College of Professional Studies Online,New Hampshire,2010,13828964
University of New Hampshire College of Professional Studies Online,New Hampshire,2009,14034942
University of New Hampshire College of Professional Studies Online,New Hampshire,2008,11889872
University of New Hampshire College of Professional Studies Online,New Hampshire,2007,12909125
University of New Hampshire College of Professional Studies Online,New Hampshire,2006,11136633
University of New Hampshire College of Professional Studies Online,New Hampshire,2005,10779491
University of New Hampshire College of Professional Studies Online,New Hampshire,2004,10909758
University of New Hampshire College of Professional Studies Online,New Hampshire,2003,9953229
University of New Hampshire College of Professional Studies Online,New Hampshire,2002,9842794
